key,frequency,latitude,longitude,name
2118187,80,39.4833,-80.1333,"Fairmont, Marion, West Virginia"
2119619,31,38.8333,-82.1333,"Point Pleasant, Mason, West Virginia"
2167262,14,37.9667,-81.5167,"Big Coal River, West Virginia, United States"
2220712,85,40.7667,-111.8833,"Washington, District of Columbia, United States"
2269977,5,32.9833,-90.4167,"Crump, Yazoo, Mississippi"
2302045,78,38.8,-80.6167,"Dutch, Braxton, West Virginia"
2317638,56,42.3167,-72.3333,"Enfield, Hampshire, Massachusetts"
2396718,1,42.3,-72.5833,"Mount Holyoke, Hampshire, Massachusetts"
2459798,1,35.8833,-90.1167,"Little River, Mississippi, Arkansas"
7001393,9,37.983333,23.733333,"Athinai,Perifereia Protevousis,Ellas,Europe"
7005054,15,42.983333,12.766667,"Pale,Perugia,Umbria,Italia,Europe"
7008161,50,44.840439,-.5805,"bordeaux,gironde,aquitaine,france,europe"
7013718,18,21.3,-157.85,"honolulu, oahu, honolulu"
7013867,6,40.25,-76.25,Lancaster Court House
7014518,2,42.25,-72.5667,"South Hadley, Hampshire, Massachusetts"
7014531,71,42.1,-72.5833,"Springfield, Hampden, Massachusetts"
7014545,6,37.95,-121.2833,"Stockton, San Joaquin, California"
1038098,12,47.85,8.85,Baden-Wurttemberg
1081489,1,33.2833,130.1333,"Zhonghua,Asia"
1122178,1,53.716667,-6.25,"boyne,meath,leinster,eire,europe"
1123886,1,39.55,-121.45,"feather, california, united states"
1130549,1,58.35,-134.016,"Zhonghua,Asia"
2003115,5,31.8667,-85.4333,alabama
2009615,3,34.1,-91.75,"richland, sangamon, illinois,Sangamon,Illinois,United States,North and Central America;Richland, Madison, Arkansas,Madison,Arkansas,United States,North and Central America;Tamo, Jefferson, Arkansas,Jefferson,Arkansas,United States,North and Central America"
2009771,3,36.0167,-93.9167,"richland, sangamon, illinois,Sangamon,Illinois,United States,North and Central America;Richland, Madison, Arkansas,Madison,Arkansas,United States,North and Central America;Tamo, Jefferson, Arkansas,Jefferson,Arkansas,United States,North and Central America"
2029839,3,39.8333,-89.85,"richland, sangamon, illinois,Sangamon,Illinois,United States,North and Central America;Richland, Madison, Arkansas,Madison,Arkansas,United States,North and Central America;Tamo, Jefferson, Arkansas,Jefferson,Arkansas,United States,North and Central America"
2034758,3,41,-91.95,magyarorszag
2055573,2,45.05,-92.8,"stillwater, washington, minnesota"
2056191,7,33.9667,-89.6667,"Coffeeville, Yalobusha, Mississippi"
2085249,1,45.35,-122.6,"Oregon City, Clackamas, Oregon"
2095538,23,34.7,-81.2,"Chester, Chester, South Carolina"
2096871,4,34.75,-83.05,"Columbia, Richland, South Carolina"
2107559,2,30.9,-95.2333,"Sebastopol, Trinity, Texas"
2110561,1,37.35,-77.5833,"Appomattox, Appomattox, Virginia,Appomattox,Virginia,United States,North and Central America;Clover Hill, Rockingham, Virginia,Rockingham,Virginia,United States,North and Central America;Brentsville, Prince William, Virginia,Prince William,Virginia,United States,North and Central America;Beach, Chesterfield, Virginia,Chesterfield,Virginia,United States,North and Central America"
2110773,16,38.6833,-77.4833,"Appomattox, Appomattox, Virginia,Appomattox,Virginia,United States,North and Central America;Clover Hill, Rockingham, Virginia,Rockingham,Virginia,United States,North and Central America;Brentsville, Prince William, Virginia,Prince William,Virginia,United States,North and Central America;Beach, Chesterfield, Virginia,Chesterfield,Virginia,United States,North and Central America"
2111238,1,38.45,-79.0167,"Appomattox, Appomattox, Virginia,Appomattox,Virginia,United States,North and Central America;Clover Hill, Rockingham, Virginia,Rockingham,Virginia,United States,North and Central America;Brentsville, Prince William, Virginia,Prince William,Virginia,United States,North and Central America;Beach, Chesterfield, Virginia,Chesterfield,Virginia,United States,North and Central America"
2119940,25,39.4333,-78.1167,"Shanghai, Berkeley, West Virginia"
2314675,5,38.6833,-79.65,"Elk Run, Randolph, West Virginia"
2334960,1,35.95,-83.8333,North Carolina
6001140,4,22.769433,113.62159,"chu,guangdong,zhonghua,asia"
7003669,25,48.5,11.5,Bayern
7005293,1,50.116667,8.683333,"name,Frankfurt,Brandenburg,Deutschland,Europe;name,Darmstadt,Hessen,Deutschland,Europe"
7005972,1,52.35,14.55,"name,Frankfurt,Brandenburg,Deutschland,Europe;name,Darmstadt,Hessen,Deutschland,Europe"
7012591,8,50,8.3,"Main, Deutschland, Europe"
7013312,22,37.35,-78.8167,"Appomattox, Appomattox, Virginia,Appomattox,Virginia,United States,North and Central America;Clover Hill, Rockingham, Virginia,Rockingham,Virginia,United States,North and Central America;Brentsville, Prince William, Virginia,Prince William,Virginia,United States,North and Central America;Beach, Chesterfield, Virginia,Chesterfield,Virginia,United States,North and Central America"
7013511,45,39.75,-84.1833,"Dayton, Montgomery, Ohio"
7013542,10,41.8333,-70,Gray's house
7013545,18,39.7333,-104.9833,"omaha, douglas, nebraska"
7014206,49,10,-25,Atlantic Ocean
7014285,14,41.25,-95.9333,"denver, denver, colorado"
7014397,5,34.65,-82.7833,"walhalla, oconee, south carolina"
7015659,171,36.5167,-87.35,"Clarksville, Montgomery, Tennessee"
7015858,5,40.8,-73.9333,"harlem river, new york, united states,New York,United States,North and Central America;harlem, manhattan island, new york,Manhattan Island,New York,Kings,New York,United States,North and Central America"
7021987,45,0,0,"Baltimore Independent City, Maryland, United States"
1000138,20,1.366,103.8,"Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Asia,Asia;Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Singapore,Asia,Singapore,Asia"
1002423,4,42.2667,-74.2167,"Greene, New York, United States"
1121699,11,43.2333,-88.1833,"Bark, Wisconsin, United States"
1130044,20,1.2833,103.85,"Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Asia,Asia;Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Singapore,Asia,Singapore,Asia"
1131760,17,34.4167,-78.2833,"white oak, north carolina, united states"
2000306,2,32.0167,-81.45,"bryan, georgia, united states"
2000361,12,33.2667,-82.9667,"Hancock, Georgia, United States"
2000713,2,38.2167,-94.85,"Linn, Kansas, United States"
2002143,53,38.0667,-79.7333,"Bath, Virginia, United States"
2024026,6,33.6167,-84.4833,"red oak, fulton, georgia"
2036378,59,37.8333,-94.7,"fort scott, bourbon, kansas"
2045923,4,43.8,-70.1833,"yarmouth, barnstable county, massachusetts,Barnstable,Massachusetts,United States,North and Central America;yarmouth, cumberland, maine,Cumberland,Maine,United States,North and Central America;yarmouth,nova scotia,canada,north and central america,Nova Scotia,Canada,North and Central America"
2050617,1,42.0667,-72.0333,"southbridge, worcester county, massachusetts"
2051052,3,41.7,-70.2167,"yarmouth, barnstable county, massachusetts,Barnstable,Massachusetts,United States,North and Central America;yarmouth, cumberland, maine,Cumberland,Maine,United States,North and Central America;yarmouth,nova scotia,canada,north and central america,Nova Scotia,Canada,North and Central America"
2080257,5,40.0167,-82.5,"Union Station, Licking, Ohio"
2201249,5,43.6333,-118.6,"Buchanan Springs, Harney, Oregon"
7000231,18,32,53,"gaeta,latina,lazio,italia,europe"
7000381,20,1.3667,103.8,"Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Asia,Asia;Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Singapore,Asia,Singapore,Asia"
7000457,4,43.766667,11.25,"napoli,napoli,campania,italia,europe"
7001488,20,1.2833,103.85,"Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Asia,Asia;Singapore,Singapore,Singapore,Asia,Singapore,Singapore,Asia;Singapore,Singapore,Asia,Singapore,Asia"
7003170,1,43.05,12.55,"Perugia, Umbria, Italia"
7005870,31,14.6667,-61,"martinique,north and central america"
7007118,36,19.05,-98.2,"puebla,puebla,mexico,north and central america"
7007158,178,39,-105,Henrico County Court House
7010804,1,37.02335,-8.994506,"Cabo de Sao Vicente, Distrito de Faro, Portugal"
7010932,1,52.483333,1.75,"lowestoft,suffolk,england,united kingdom,europe"
7013146,11,43.8333,-66.1333,"yarmouth, barnstable county, massachusetts,Barnstable,Massachusetts,United States,North and Central America;yarmouth, cumberland, maine,Cumberland,Maine,United States,North and Central America;yarmouth,nova scotia,canada,north and central america,Nova Scotia,Canada,North and Central America"
7013200,1,56,18,"Department de Ville de Paris, Ile-de-France, France"
7013785,1,43.2667,-73.5833,"fort edward, washington, new york"
7014490,22,43.1,-73.5667,"Schuylerville, Saratoga, New York"
7014587,3,40.1667,-80.2333,"Washington, Washington, Pennsylvania"
7019106,1,56,-3.75,"Falkirk, Scotland, United Kingdom"
7020632,6,43.05,-76.15,"onondaga, onondaga, new york"
7020823,1,40.4167,-120.6667,Oregon
1002249,1,41.25,-77.9,"Centre, Pennsylvania, United States"
1002315,3,32.7667,-96.7833,"dallas, alabama, united states,Alabama,United States,North and Central America;dallas, texas, united states,Texas,United States,North and Central America;dallas county, iowa,Iowa,United States,North and Central America"
1003018,29,38.1167,-76.7833,"Westmoreland, Virginia, United States"
1015424,3,46.25,-71.5667,"inverness,highland,scotland,united kingdom,europe,Highland,Scotland,United Kingdom,Europe;inverness, citrus, florida,Citrus,Florida,United States,North and Central America;inverness, quebec,Quebec,Canada,North and Central America"
1030746,12,51.65,.433333,"Stock,Essex,England,United Kingdom,Europe"
1126001,1,48.194521,2.382206,"Laye,Alpes-de-Haute-Provence,Provence-Alpes-Cote d'Azur,France,Europe"
2000023,10,32.3333,-87.0833,"dallas, alabama, united states,Alabama,United States,North and Central America;dallas, texas, united states,Texas,United States,North and Central America;dallas county, iowa,Iowa,United States,North and Central America"
2000585,2,41.6833,-94.05,"dallas, alabama, united states,Alabama,United States,North and Central America;dallas, texas, united states,Texas,United States,North and Central America;dallas county, iowa,Iowa,United States,North and Central America"
2002020,4,33.6167,-100.35,"King, Texas, United States"
2017438,10,41.3333,-71.9,"Stonington, New London, Connecticut"
2019721,3,28.8333,-82.3167,"inverness,highland,scotland,united kingdom,europe,Highland,Scotland,United Kingdom,Europe;inverness, citrus, florida,Citrus,Florida,United States,North and Central America;inverness, quebec,Quebec,Canada,North and Central America"
2030128,3,37.7,-88.1833,"Shawneetown, Gallatin, Illinois"
2030488,4,38.95,-89.0833,"Vandalia, Fayette, Illinois"
2042308,9,32.6667,-93.5167,"Bellevue, Bossier, Louisiana"
2050022,8,42.5333,-71.5,"Littleton, Middlesex, Massachusetts"
2060111,8,39.3667,-94.7667,"Platte City, Platte, Missouri"
2068861,3,42.5167,-76.9667,"Dundee, Yates, New York"
2106058,2,34.1333,-102.6167,"Mill, Bailey, Texas"
2111759,119,37.4833,-79.8667,"charlottesville, charlottesville, virginia"
2121415,1,43.45,-88.6167,"horicon, dodge, wisconsin"
2161656,75,37.5167,-77.45,State Court House
2404989,1,35.2333,-103.4833,"Hudson Canal, Quay, New Mexico"
2405447,22,28.75,-96.9667,"Hughes, Victoria, Texas"
2593882,1,30.6833,-91.3167,"port jackson, east feliciana, louisiana"
6004789,1,50.55,-2.45,"Portland,Dorset,England,United Kingdom,Europe"
7000811,18,-33.9333,18.4667,"Cape Town,Province of the Western Cape,South Africa,Africa"
7002857,10,33.8667,35.5,"bayrut,bayrut,al-lubnan,asia"
7003498,5,52.133333,-9.633333,"Kerry,Munster,Eire,Europe"
7006451,155,34,-112,Arizona
7007920,31,47,-120,Washington State
7007967,7,51.223392,2.911854,"oostende,west-vlaanderen,vlaanderen,belgie,europe"
7008160,20,52.666667,1,"norfolk,england,united kingdom,europe"
7013373,2,40.9,-77.7667,"Bellefonte, Centre, Pennsylvania"
7013983,1,40.45,-90.6667,"Macomb, Mcdonough, Illinois"
7014000,141,33.95,-84.55,Brennan's Hall
7014001,4,39.4,-81.45,"Marietta, Washington, Ohio"
7014135,149,36.0667,-79.7833,"Greensboro, Guilford, North Carolina"
7014680,6,0,0,Gulf coast
7016452,1,48.876503,2.189666,"Rueil-Malmaison, Hauts-de-Seine, Ile-de-France"
7016833,121,27,30,"Misr, Africa, "
2000330,3,32.7167,-84,"Crawford, Georgia, United States"
2001214,1,39.8667,-93.1167,"Linn, Missouri, United States"
2001481,11,35.15,-84.0333,United Kingdom
2001620,4,39.7333,-82.2333,"Perry, Ohio, United States"
2002147,44,36.75,-77.85,"Brunswick, Virginia, United States"
2002182,108,37.2,-78.45,"Virginia, United States, North and Central America"
2004382,20,32.6167,-87.3167,"Marion, Perry, Alabama"
2049879,3,41.6833,-70.0667,"harwich, barnstable county, massachusetts"
2055458,28,44.3167,-93.95,"saint peter, nicollet, minnesota"
2063537,4,43.5167,-71.4667,"Laconia, Belknap, New Hampshire"
2095764,3,33.4,-80.3,"Eutaw Springs, Orangeburg, South Carolina"
2099101,12,35.15,-86.5667,"Fayetteville, Lincoln, Tennessee"
2111341,22,37.7833,-79.9833,"Lynchburg, Lynchburg, Virginia"
2113008,33,38.9667,-77.7333,"Middleburg, Loudoun, Virginia"
2118820,1,39.5333,-80.8833,Virginia
2215707,3,42.35843,-71.10366,"cambridgeport, middlesex, massachusetts"
2511957,7,37.8833,-90.3333,"Mill, Sainte Genevieve, Missouri"
2520391,6,37.4,-76.5167,"Liverpool, Liverpool, England"
2757181,7,39.7333,-82.7167,"Wesley Chapel, Fairfield, Ohio"
2763790,1,39.6167,-80.5833,"Cuba, Cuba, North and Central America"
7013364,255,32.4167,-80.6667,"richmond, richmond, virginia"
7013681,259,39.6333,-77.7167,"Hagerstown, Washington, Maryland"
7013900,8,43.1667,-78.6833,Flour Mill
1002192,15,38.2,-84.2167,Lima county
2000316,11,32,-81.0833,"Chatham, Georgia, United States"
2000665,12,37.85,-94.85,Lima county
2049577,2,42.1333,-71.9667,"Charlton, Worcester, Massachusetts"
2050597,2,41.7667,-71.1167,"Somerset, Bristol, Massachusetts"
2058041,5,40.2667,-94.0167,"Bethany, Harrison, Missouri"
2062583,2,40.0833,-99.2167,"Republican City, Harlan, Nebraska"
2065868,1,40.6833,-75.1833,"Phillipsburg, Warren, New Jersey"
2072794,6,42.9833,-76.8,"London, Greater London, England"
2075761,11,35.7333,-81.6833,"Morganton, Burke, North Carolina"
2076487,181,35.6667,-80.4667,"Salisbury, Rowan, North Carolina"
2093881,14,39.9,-79.7167,"Uniontown, Fayette, Pennsylvania"
2094338,1,39.9667,-75.5667,"West Goshen, Chester, Pennsylvania"
2096961,17,34.3667,-81.0833,"Winnsboro, Fairfield, South Carolina"
2097195,18,44.35,-100.3667,"Fort Pierre, Stanley, South Dakota"
2098996,1,35.25,-84.3333,"Epperson, Monroe, Tennessee"
2101606,44,35.9167,-85.45,"Sparta, White, Tennessee"
2140674,37,32.5,-91.0333,"australia,Oceania;australia island, madison, louisiana,Madison,Louisiana,United States,North and Central America"
2271495,13,30.85,-81.4333,"cumberland island, camden, georgia"
2321426,5,38.7333,-76.55,"Fairhaven, Anne Arundel, Maryland"
2536661,7,41.5167,-75.5333,"Nebraska, Lackawanna, Pennsylvania"
2545232,1,39.6,-91.9167,"North Fork, Monroe, Missouri"
2552514,1,40.5333,-82.35,"Nunda, Knox, Ohio"
2634056,1,37.55,-105.2833,"Russell, Costilla, Colorado"
7000490,51,-25,135,"australia,Oceania;australia island, madison, louisiana,Madison,Louisiana,United States,North and Central America"
7007269,2,47.558395,7.573271,"Basel,Basel-Stadt,Schweiz,Europe"
7012041,1,36.755,22.564167,"Yithion,Nomos Lakonias,Peloponnisos,Ellas,Europe"
7012056,8,35.1667,25,kriti
7013793,13,39.0833,-94.4,"Independence, Jackson, Missouri"
7013820,58,39.0833,-94.5667,"Leavenworth, Leavenworth, Kansas"
7013950,54,35.6833,-105.9333,"Santa Fe, Santa Fe, New Mexico"
7014112,26,37.0833,-89.15,"bourbon county, kansas,Kansas,United States,North and Central America;bourbon county, kentucky,Kentucky,United States,North and Central America"
7014579,5,42.3667,-71.2333,"Waltham, Middlesex, Massachusetts"
7014639,1,44,-69.65,"wiscasset, lincoln, maine"
7019842,42,35.6667,-92.7333,"arkansas river, united states, north and central america"
7024078,9,44.5,-73.3333,"Lake Champlain, North and Central America"
1000191,8,8.5,-11.5,"sierra leone,africa"
1002338,6,38.4667,-76,"Dorchester, Maryland, United States"
1002539,10,39.3,-76.0333,"Kent, Maryland, United States"
